F60,x,y,RA,DEC,F100,x1,y1,RA1,DEC1
3.157356739,4,9,4.030253205,-39.28176868,6.684792042,4,9,4.030253205,-39.28176868
3.596491098,5,9,4.004415124,-39.28181721,8.497066498,5,9,4.004415124,-39.28181721
4.109264851,6,9,3.97857696,-39.28186004,9.326075554,6,9,3.97857696,-39.28186004
4.109264851,7,9,3.952738721,-39.28189716,9.326075554,7,9,3.952738721,-39.28189716
4.509658337,8,9,3.926900419,-39.28192857,10.74732304,8,9,3.926900419,-39.28192857
3.515567541,9,9,3.901062065,-39.28195426,9.41421032,9,9,3.901062065,-39.28195426
2.668386698,10,9,3.875223669,-39.28197425,6.892026901,10,9,3.875223669,-39.28197425
2.112273932,11,9,3.849385241,-39.28198853,6.400702953,11,9,3.849385241,-39.28198853
2.112273932,12,9,3.823546793,-39.28199709,6.400702953,12,9,3.823546793,-39.28199709
2.449451447,13,9,3.797708333,-39.28199995,6.164416313,13,9,3.797708333,-39.28199995
2.078984737,14,9,3.771869874,-39.28199709,4.77812767,14,9,3.771869874,-39.28199709
1.212523699,15,9,3.746031425,-39.28198853,4.346522331,15,9,3.746031425,-39.28198853
1.274388075,16,9,3.720192998,-39.28197425,5.797984123,16,9,3.720192998,-39.28197425
1.274388075,17,9,3.694354601,-39.28195426,5.797984123,17,9,3.694354601,-39.28195426
1.037496448,18,9,3.668516247,-39.28192857,2.934000015,18,9,3.668516247,-39.28192857
0.781668961,19,9,3.642677946,-39.28189716,2.518967867,19,9,3.642677946,-39.28189716
0.7164973021,20,9,3.616839707,-39.28186004,2.198041677,20,9,3.616839707,-39.28186004
0.7549815774,21,9,3.591001542,-39.28181721,1.780808687,21,9,3.591001542,-39.28181721
0.7549815774,22,9,3.565163461,-39.28176868,1.780808687,22,9,3.565163461,-39.28176868
0.6113743186,23,9,3.539325475,-39.28171443,1.67414844,23,9,3.539325475,-39.28171443
0.5237851739,24,9,3.513487594,-39.28165447,1.55564642,24,9,3.513487594,-39.28165447
0.4965943992,25,9,3.487649828,-39.2815888,1.686733961,25,9,3.487649828,-39.2815888
0.8012157679,1,8,4.10785524,-39.30158846,2.264702559,1,8,4.10785524,-39.30158846
0.8012157679,2,8,4.082010108,-39.30165417,2.264702559,2,8,4.082010108,-39.30165417
1.296090245,3,8,4.05616486,-39.30171418,3.655195475,3,8,4.05616486,-39.30171418
1.538134813,4,8,4.030319507,-39.30176846,4.184295177,4,8,4.030319507,-39.30176846
1.529111505,5,8,4.00447406,-39.30181703,5.512715816,5,8,4.00447406,-39.30181703
2.295512199,6,8,3.978628528,-39.30185989,6.864801407,6,8,3.978628528,-39.30185989
2.295512199,7,8,3.952782923,-39.30189704,6.864801407,7,8,3.952782923,-39.30189704
2.223501682,8,8,3.926937254,-39.30192847,5.609834671,8,8,3.926937254,-39.30192847
1.547015905,9,8,3.901091533,-39.30195418,5.102258205,9,8,3.901091533,-39.30195418
1.296109676,10,8,3.87524577,-39.30197418,4.077795029,10,8,3.87524577,-39.30197418
1.440886617,11,8,3.849399975,-39.30198847,3.084901571,11,8,3.849399975,-39.30198847
1.440886617,12,8,3.82355416,-39.30199704,3.084901571,12,8,3.82355416,-39.30199704
0.8385438919,13,8,3.797708333,-39.3019999,2.603435993,13,8,3.797708333,-39.3019999
0.917373836,14,8,3.771862507,-39.30199704,2.392651081,14,8,3.771862507,-39.30199704
0.7388040423,15,8,3.746016691,-39.30198847,2.57632494,15,8,3.746016691,-39.30198847
0.8191972971,16,8,3.720170897,-39.30197418,2.323922873,16,8,3.720170897,-39.30197418
0.8191972971,17,8,3.694325134,-39.30195418,2.323922873,17,8,3.694325134,-39.30195418
0.7597099543,18,8,3.668479413,-39.30192847,2.245584011,18,8,3.668479413,-39.30192847
0.6847576499,19,8,3.642633744,-39.30189704,2.039033651,19,8,3.642633744,-39.30189704
0.699326396,20,8,3.616788139,-39.30185989,1.917861342,20,8,3.616788139,-39.30185989
0.6651672721,21,8,3.590942607,-39.30181703,1.769326448,21,8,3.590942607,-39.30181703
0.6651672721,22,8,3.565097159,-39.30176846,1.769326448,22,8,3.565097159,-39.30176846
0.6051393747,23,8,3.539251807,-39.30171418,1.638975263,23,8,3.539251807,-39.30171418
0.567166388,24,8,3.513406559,-39.30165417,1.573362708,24,8,3.513406559,-39.30165417
0.5692542791,25,8,3.487561427,-39.30158846,1.607344985,25,8,3.487561427,-39.30158846
0.7088268995,1,7,4.107943692,-39.32158809,1.931190252,1,7,4.107943692,-39.32158809
0.7088268995,2,7,4.082091189,-39.32165385,1.931190252,2,7,4.082091189,-39.32165385
0.7445164919,3,7,4.056238571,-39.3217139,2.194982767,3,7,4.056238571,-39.3217139
0.67689991,4,7,4.030385847,-39.32176822,2.344843626,4,7,4.030385847,-39.32176822
