F90,x,y,RA,DEC,F140,x1,y1,RA1,DEC1
14.75629234,28,18,3.647903157,-39.18723776,24.33171654,28,18,3.647903157,-39.18723776
13.14425278,29,18,3.640162093,-39.1872311,22.7544136,29,18,3.640162093,-39.1872311
11.88390923,30,18,3.632421033,-39.18722393,20.48779488,30,18,3.632421033,-39.18722393
2.223209381,1,17,3.856921887,-39.19322392,4.660040379,1,17,3.856921887,-39.19322392
2.133672714,2,17,3.849180165,-39.19323109,6.168841362,2,17,3.849180165,-39.19323109
2.364438772,3,17,3.84143844,-39.19323775,7.687541485,3,17,3.84143844,-39.19323775
3.048405886,4,17,3.833696711,-39.1932439,9.239888191,4,17,3.833696711,-39.1932439
4.590096474,5,17,3.825954979,-39.19324954,14.22818851,5,17,3.825954979,-39.19324954
4.89557457,6,17,3.818213244,-39.19325466,15.5472908,6,17,3.818213244,-39.19325466
5.071199894,7,17,3.810471506,-39.19325927,15.05515575,7,17,3.810471506,-39.19325927
7.438513279,8,17,3.802729766,-39.19326337,16.41693115,8,17,3.802729766,-39.19326337
12.28791618,9,17,3.794988024,-39.19326696,17.9146843,9,17,3.794988024,-39.19326696
14.37016392,10,17,3.78724628,-39.19327003,19.18716431,10,17,3.78724628,-39.19327003
16.60889816,11,17,3.779504534,-39.19327259,23.38329506,11,17,3.779504534,-39.19327259
21.16105461,12,17,3.771762787,-39.19327464,36.05858231,12,17,3.771762787,-39.19327464
33.73026657,13,17,3.764021039,-39.19327618,65.55066681,13,17,3.764021039,-39.19327618
49.79043198,14,17,3.75627929,-39.1932772,69.00650787,14,17,3.75627929,-39.1932772
75.77310181,15,17,3.748537541,-39.19327771,79.16569519,15,17,3.748537541,-39.19327771
79.50698853,16,17,3.740795792,-39.19327771,86.68720245,16,17,3.740795792,-39.19327771
100.8241577,17,17,3.733054043,-39.1932772,122.1457214,17,17,3.733054043,-39.1932772
78.42445374,18,17,3.725312294,-39.19327618,112.8738403,18,17,3.725312294,-39.19327618
79.53041077,19,17,3.717570546,-39.19327464,110.641922,19,17,3.717570546,-39.19327464
55.93749619,20,17,3.709828799,-39.19327259,98.91187286,20,17,3.709828799,-39.19327259
39.09034348,21,17,3.702087054,-39.19327003,75.677948,21,17,3.702087054,-39.19327003
33.2493782,22,17,3.69434531,-39.19326696,63.18017578,22,17,3.69434531,-39.19326696
27.75888062,23,17,3.686603567,-39.19326337,52.41864777,23,17,3.686603567,-39.19326337
23.0438633,24,17,3.678861827,-39.19325927,45.41357803,24,17,3.678861827,-39.19325927
18.9297905,25,17,3.671120089,-39.19325466,32.51381302,25,17,3.671120089,-39.19325466
16.75864983,26,17,3.663378354,-39.19324954,26.87126923,26,17,3.663378354,-39.19324954
15.45378685,27,17,3.655636622,-39.1932439,24.62526894,27,17,3.655636622,-39.1932439
14.08395672,28,17,3.647894893,-39.19323775,23.12332916,28,17,3.647894893,-39.19323775
10.4547348,29,17,3.640153168,-39.19323109,17.00976181,29,17,3.640153168,-39.19323109
9.974637985,30,17,3.632411447,-39.19322392,15.07406807,30,17,3.632411447,-39.19322392
2.604975939,1,16,3.856931475,-39.19922391,4.839989662,1,16,3.856931475,-39.19922391
3.02863884,2,16,3.849189092,-39.19923108,7.815999985,2,16,3.849189092,-39.19923108
3.425390959,3,16,3.841446705,-39.19923774,9.190694809,3,16,3.841446705,-39.19923774
4.856667042,4,16,3.833704315,-39.19924389,11.52227879,4,16,3.833704315,-39.19924389
5.615466595,5,16,3.825961922,-39.19924953,15.07232094,5,16,3.825961922,-39.19924953
8.575009346,6,16,3.818219526,-39.19925465,19.94285965,6,16,3.818219526,-39.19925465
11.65298271,7,16,3.810477127,-39.19925927,22.88401413,7,16,3.810477127,-39.19925927
12.36709213,8,16,3.802734725,-39.19926337,21.99780464,8,16,3.802734725,-39.19926337
14.1840992,9,16,3.794992322,-39.19926695,20.38418007,9,16,3.794992322,-39.19926695
20.97923851,10,16,3.787249916,-39.19927003,28.84897614,10,16,3.787249916,-39.19927003
25.27485657,11,16,3.779507509,-39.19927259,43.6613121,11,16,3.779507509,-39.19927259
27.98085403,12,16,3.771765101,-39.19927464,59.83231354,12,16,3.771765101,-39.19927464
36.27700806,13,16,3.764022692,-39.19927618,71.87484741,13,16,3.764022692,-39.19927618
91.93434143,14,16,3.756280282,-39.1992772,95.28720093,14,16,3.756280282,-39.1992772
124.1292267,15,16,3.748537872,-39.19927771,108.1635895,15,16,3.748537872,-39.19927771
141.7306519,16,16,3.740795461,-39.19927771,124.3963089,16,16,3.740795461,-39.19927771
137.0173645,17,16,3.733053051,-39.1992772,129.9443054,17,16,3.733053051,-39.1992772
113.4492493,18,16,3.725310641,-39.19927618,114.1917419,18,16,3.725310641,-39.19927618
76.6641922,19,16,3.717568232,-39.19927464,107.5065765,19,16,3.717568232,-39.19927464
51.23021698,20,16,3.709825824,-39.19927259,96.71754456,20,16,3.709825824,-39.19927259
40.31656265,21,16,3.702083417,-39.19927003,82.00842285,21,16,3.702083417,-39.19927003
28.39134216,22,16,3.694341012,-39.19926695,51.22531891,22,16,3.694341012,-39.19926695
24.36568451,23,16,3.686598608,-39.19926337,44.0354805,23,16,3.686598608,-39.19926337
20.11552238,24,16,3.678856207,-39.19925927,38.06815338,24,16,3.678856207,-39.19925927
17.17185783,25,16,3.671113808,-39.19925465,30.90027237,25,16,3.671113808,-39.19925465
12.77748013,26,16,3.663371411,-39.19924953,20.75247192,26,16,3.663371411,-39.19924953
12.62296677,27,16,3.655629018,-39.19924389,19.47221947,27,16,3.655629018,-39.19924389
11.39116764,28,16,3.647886628,-39.19923774,16.55909729,28,16,3.647886628,-39.19923774
9.98466301,29,16,3.640144241,-39.19923108,15.16789055,29,16,3.640144241,-39.19923108
7.545990467,30,16,3.632401859,-39.19922391,9.469459534,30,16,3.632401859,-39.19922391
3.828021049,1,15,3.856941064,-39.2052239,7.08251667,1,15,3.856941064,-39.2052239
3.767405987,2,15,3.84919802,-39.20523107,8.268194199,2,15,3.84919802,-39.20523107
7.389585495,3,15,3.841454972,-39.20523774,12.17321682,3,15,3.841454972,-39.20523774
8.22512722,4,15,3.833711921,-39.20524389,15.94895172,4,15,3.833711921,-39.20524389
9.518232346,5,15,3.825968866,-39.20524952,20.6413269,5,15,3.825968866,-39.20524952
14.00202751,6,15,3.818225808,-39.20525465,25.12044144,6,15,3.818225808,-39.20525465
18.95651817,7,15,3.810482748,-39.20525926,30.08089828,7,15,3.810482748,-39.20525926
19.70032692,8,15,3.802739685,-39.20526336,27.50020981,8,15,3.802739685,-39.20526336
20.98451614,9,15,3.79499662,-39.20526695,25.20390892,9,15,3.79499662,-39.20526695
24.81954384,10,15,3.787253554,-39.20527003,31.07266808,10,15,3.787253554,-39.20527003
30.22367859,11,15,3.779510485,-39.20527259,64.09981537,11,15,3.779510485,-39.20527259
35.89197159,12,15,3.771767416,-39.20527464,80.2846756,12,15,3.771767416,-39.20527464
53.12878036,13,15,3.764024345,-39.20527618,91.11502838,13,15,3.764024345,-39.20527618
87.13854218,14,15,3.756281274,-39.2052772,99.71727753,14,15,3.756281274,-39.2052772
153.6999664,15,15,3.748538203,-39.20527771,120.9135818,15,15,3.748538203,-39.20527771
172.2238159,16,15,3.740795131,-39.20527771,119.644104,16,15,3.740795131,-39.20527771
154.0617371,17,15,3.733052059,-39.2052772,104.0431519,17,15,3.733052059,-39.2052772
115.5524826,18,15,3.725308988,-39.20527618,104.4754333,18,15,3.725308988,-39.20527618
51.21899796,19,15,3.717565917,-39.20527464,90.47577667,19,15,3.717565917,-39.20527464
37.55467606,20,15,3.709822848,-39.20527259,74.78691864,20,15,3.709822848,-39.20527259
31.16232681,21,15,3.70207978,-39.20527003,60.92189026,21,15,3.70207978,-39.20527003
27.54806519,22,15,3.694336713,-39.20526695,49.08100128,22,15,3.694336713,-39.20526695
19.61669922,23,15,3.686593648,-39.20526336,34.71012115,23,15,3.686593648,-39.20526336
14.92610168,24,15,3.678850585,-39.20525926,27.88339424,24,15,3.678850585,-39.20525926
13.1415987,25,15,3.671107525,-39.20525465,22.80469894,25,15,3.671107525,-39.20525465
11.72106361,26,15,3.663364467,-39.20524952,19.10221672,26,15,3.663364467,-39.20524952
10.23882675,27,15,3.655621413,-39.20524389,14.2074604,27,15,3.655621413,-39.20524389
8.402398109,28,15,3.647878361,-39.20523774,10.93074989,28,15,3.647878361,-39.20523774
7.59444046,29,15,3.640135313,-39.20523107,9.580235481,29,15,3.640135313,-39.20523107
6.677260876,30,15,3.632392269,-39.2052239,8.14909935,30,15,3.632392269,-39.2052239
5.76923275,1,14,3.856950655,-39.21122389,10.22481441,1,14,3.856950655,-39.21122389
7.574106693,2,14,3.849206949,-39.21123106,12.79062748,2,14,3.849206949,-39.21123106
8.767205238,3,14,3.84146324,-39.21123773,13.77019882,3,14,3.84146324,-39.21123773
13.57600212,4,14,3.833719527,-39.21124388,23.01169205,4,14,3.833719527,-39.21124388
19.66606903,5,14,3.825975811,-39.21124952,28.18668175,5,14,3.825975811,-39.21124952
21.64828682,6,14,3.818232092,-39.21125464,31.49312592,6,14,3.818232092,-39.21125464
22.59434319,7,14,3.81048837,-39.21125926,33.42487335,7,14,3.81048837,-39.21125926
26.21399117,8,14,3.802744646,-39.21126336,30.92071915,8,14,3.802744646,-39.21126336
27.65793228,9,14,3.79500092,-39.21126695,32.89593887,9,14,3.79500092,-39.21126695
28.95643234,10,14,3.787257192,-39.21127002,42.705616,10,14,3.787257192,-39.21127002
30.27052307,11,14,3.779513462,-39.21127259,61.32952118,11,14,3.779513462,-39.21127259
38.00374603,12,14,3.771769731,-39.21127464,76.44458008,12,14,3.771769731,-39.21127464
60.60755157,13,14,3.764025999,-39.21127618,90.28700256,13,14,3.764025999,-39.21127618
92.23371124,14,14,3.756282266,-39.2112772,101.4423904,14,14,3.756282266,-39.2112772
132.6839905,15,14,3.748538533,-39.21127771,108.3800354,15,14,3.748538533,-39.21127771
97.3014679,16,14,3.7407948,-39.21127771,74.07667542,16,14,3.7407948,-39.21127771
86.50080109,17,14,3.733051067,-39.2112772,77.37598419,17,14,3.733051067,-39.2112772
64.38977051,18,14,3.725307334,-39.21127618,81.04875946,18,14,3.725307334,-39.21127618
46.66576385,19,14,3.717563602,-39.21127464,81.71204376,19,14,3.717563602,-39.21127464
28.19390678,20,14,3.709819871,-39.21127259,52.06354904,20,14,3.709819871,-39.21127259
24.92194366,21,14,3.702076142,-39.21127002,42.6051178,21,14,3.702076142,-39.21127002
22.18464661,22,14,3.694332414,-39.21126695,36.62716293,22,14,3.694332414,-39.21126695
17.76415062,23,14,3.686588687,-39.21126336,29.44489479,23,14,3.686588687,-39.21126336
11.15567303,24,14,3.678844963,-39.21125926,19.49073219,24,14,3.678844963,-39.21125926
9.853762627,25,14,3.671101241,-39.21125464,15.79475784,25,14,3.671101241,-39.21125464
8.885816574,26,14,3.663357522,-39.21124952,13.71715832,26,14,3.663357522,-39.21124952
7.691214561,27,14,3.655613806,-39.21124388,10.77497578,27,14,3.655613806,-39.21124388
6.101816177,28,14,3.647870093,-39.21123773,6.640090942,28,14,3.647870093,-39.21123773
5.615622044,29,14,3.640126384,-39.21123106,5.705818653,29,14,3.640126384,-39.21123106
4.993691444,30,14,3.632382678,-39.21122389,4.375695705,30,14,3.632382678,-39.21122389
9.638887405,1,13,3.856960248,-39.21722387,16.10838318,1,13,3.856960248,-39.21722387
10.85627651,2,13,3.849215881,-39.21723105,18.63503075,2,13,3.849215881,-39.21723105
12.23313332,3,13,3.84147151,-39.21723772,20.94470978,3,13,3.84147151,-39.21723772
15.52097797,4,13,3.833727135,-39.21724387,25.3796711,4,13,3.833727135,-39.21724387
26.19944954,5,13,3.825982758,-39.21724951,31.39643288,5,13,3.825982758,-39.21724951
30.07087326,6,13,3.818238377,-39.21725464,35.58279037,6,13,3.818238377,-39.21725464
28.87577629,7,13,3.810493994,-39.21725925,37.35160446,7,13,3.810493994,-39.21725925
27.90638924,8,13,3.802749608,-39.21726336,35.34955597,8,13,3.802749608,-39.21726336
27.4718647,9,13,3.79500522,-39.21726695,37.43090439,9,13,3.79500522,-39.21726695
28.34913826,10,13,3.78726083,-39.21727002,49.11073303,10,13,3.78726083,-39.21727002
30.02185059,11,13,3.779516439,-39.21727259,63.06656265,11,13,3.779516439,-39.21727259
32.46992493,12,13,3.771772046,-39.21727464,63.15921783,12,13,3.771772046,-39.21727464
54.5173912,13,13,3.764027653,-39.21727618,71.21292114,13,13,3.764027653,-39.21727618
76.96315765,14,13,3.756283259,-39.2172772,74.4072113,14,13,3.756283259,-39.2172772
71.7021637,15,13,3.748538864,-39.21727771,56.06554031,15,13,3.748538864,-39.21727771
74.66876984,16,13,3.740794469,-39.21727771,58.22844315,16,13,3.740794469,-39.21727771
48.74589539,17,13,3.733050075,-39.2172772,53.82057953,17,13,3.733050075,-39.2172772
38.86211014,18,13,3.72530568,-39.21727618,58.7784462,18,13,3.72530568,-39.21727618
28.97405624,19,13,3.717561287,-39.21727464,50.04591751,19,13,3.717561287,-39.21727464
25.42169189,20,13,3.709816894,-39.21727259,46.56051254,20,13,3.709816894,-39.21727259
18.49379349,21,13,3.702072503,-39.21727002,29.96514511,21,13,3.702072503,-39.21727002
14.52005577,22,13,3.694328113,-39.21726695,23.16649246,22,13,3.694328113,-39.21726695
12.59925079,23,13,3.686583725,-39.21726336,20.18294334,23,13,3.686583725,-39.21726336
10.28330994,24,13,3.67883934,-39.21725925,17.4192009,24,13,3.67883934,-39.21725925
7.44119978,25,13,3.671094956,-39.21725464,11.2458353,25,13,3.671094956,-39.21725464
6.71216011,26,13,3.663350576,-39.21724951,9.07152462,26,13,3.663350576,-39.21724951
6.43824625,27,13,3.655606198,-39.21724387,7.452448368,27,13,3.655606198,-39.21724387
5.927474976,28,13,3.647861824,-39.21723772,5.892773151,28,13,3.647861824,-39.21723772
4.561662674,29,13,3.640117453,-39.21723105,3.590374947,29,13,3.640117453,-39.21723105
4.307200909,30,13,3.632373086,-39.21722387,3.654366016,30,13,3.632373086,-39.21722387
10.38770866,1,12,3.856969842,-39.22322386,16.04984474,1,12,3.856969842,-39.22322386
13.10504723,2,12,3.849224813,-39.22323104,23.56675148,2,12,3.849224813,-39.22323104
15.40905094,3,12,3.841479781,-39.22323771,25.82202911,3,12,3.841479781,-39.22323771
19.40238571,4,12,3.833734745,-39.22324386,26.62082291,4,12,3.833734745,-39.22324386
25.22628403,5,12,3.825989705,-39.2232495,29.46761131,5,12,3.825989705,-39.2232495
30.48355293,6,12,3.818244663,-39.22325463,34.28302002,6,12,3.818244663,-39.22325463
26.48116684,7,12,3.810499618,-39.22325925,31.02535057,7,12,3.810499618,-39.22325925
24.80375862,8,12,3.80275457,-39.22326335,29.85892868,8,12,3.80275457,-39.22326335
25.19491959,9,12,3.795009521,-39.22326694,33.33564758,9,12,3.795009521,-39.22326694
24.17977142,10,12,3.78726447,-39.22327002,42.63951492,10,12,3.78726447,-39.22327002
23.92769051,11,12,3.779519417,-39.22327258,41.11807632,11,12,3.779519417,-39.22327258
29.5864296,12,12,3.771774362,-39.22327464,47.66638947,12,12,3.771774362,-39.22327464
41.52703857,13,12,3.764029307,-39.22327617,54.68545532,13,12,3.764029307,-39.22327617
39.89400101,14,12,3.756284251,-39.2232772,33.06392288,14,12,3.756284251,-39.2232772
43.96912384,15,12,3.748539195,-39.22327771,35.90061951,15,12,3.748539195,-39.22327771
42.68558502,16,12,3.740794138,-39.22327771,39.09938049,16,12,3.740794138,-39.22327771
38.36776733,17,12,3.733049082,-39.2232772,42.05480576,17,12,3.733049082,-39.2232772
22.41318703,18,12,3.725304026,-39.22327617,30.54024124,18,12,3.725304026,-39.22327617
20.95027733,19,12,3.717558971,-39.22327464,32.41614914,19,12,3.717558971,-39.22327464
19.10388756,20,12,3.709813917,-39.22327258,30.5756588,20,12,3.709813917,-39.22327258
15.87593174,21,12,3.702068864,-39.22327002,23.84754753,21,12,3.702068864,-39.22327002
10.28336143,22,12,3.694323812,-39.22326694,16.08170319,22,12,3.694323812,-39.22326694
9.027775764,23,12,3.686578763,-39.22326335,13.67685032,23,12,3.686578763,-39.22326335
7.823087215,24,12,3.678833715,-39.22325925,11.84181309,24,12,3.678833715,-39.22325925
6.74470377,25,12,3.67108867,-39.22325463,9.689331055,25,12,3.67108867,-39.22325463
5.844488621,26,12,3.663343628,-39.2232495,6.848088741,26,12,3.663343628,-39.2232495
5.706254959,27,12,3.655598589,-39.22324386,5.477398396,27,12,3.655598589,-39.22324386
5.294711113,28,12,3.647853553,-39.22323771,4.564064026,28,12,3.647853553,-39.22323771
4.655479908,29,12,3.64010852,-39.22323104,3.971360683,29,12,3.64010852,-39.22323104
3.614610672,30,12,3.632363491,-39.22322386,4.708493233,30,12,3.632363491,-39.22322386
12.59067535,1,11,3.856979438,-39.22922385,17.9624424,1,11,3.856979438,-39.22922385
13.39495468,2,11,3.849233747,-39.22923103,22.5623703,2,11,3.849233747,-39.22923103
15.29880333,3,11,3.841488053,-39.2292377,22.42681694,3,11,3.841488053,-39.2292377
18.8183136,4,11,3.833742355,-39.22924386,24.23685455,4,11,3.833742355,-39.22924386
23.81991005,5,11,3.825996654,-39.2292495,26.92706108,5,11,3.825996654,-39.2292495
21.90584564,6,11,3.81825095,-39.22925463,25.6188488,6,11,3.81825095,-39.22925463
19.84741783,7,11,3.810505243,-39.22925924,23.13230515,7,11,3.810505243,-39.22925924
20.16465759,8,11,3.802759534,-39.22926335,24.93872643,8,11,3.802759534,-39.22926335
20.49289894,9,11,3.795013823,-39.22926694,29.70231628,9,11,3.795013823,-39.22926694
18.94569016,10,11,3.787268109,-39.22927002,30.03253365,10,11,3.787268109,-39.22927002
20.40824509,11,11,3.779522395,-39.22927258,33.79813766,11,11,3.779522395,-39.22927258
24.86013031,12,11,3.771776679,-39.22927463,36.41115952,12,11,3.771776679,-39.22927463
24.71171188,13,11,3.764030962,-39.22927617,29.57362556,13,11,3.764030962,-39.22927617
29.95490837,14,11,3.756285244,-39.2292772,26.06588173,14,11,3.756285244,-39.2292772
27.8473568,15,11,3.748539526,-39.22927771,24.98344994,15,11,3.748539526,-39.22927771
25.94345284,16,11,3.740793808,-39.22927771,27.25836563,16,11,3.740793808,-39.22927771
20.44403267,17,11,3.733048089,-39.2292772,23.7809906,17,11,3.733048089,-39.2292772
19.07296753,18,11,3.725302372,-39.22927617,24.66298866,18,11,3.725302372,-39.22927617
16.05516052,19,11,3.717556655,-39.22927463,21.11159515,19,11,3.717556655,-39.22927463
13.74288082,20,11,3.709810939,-39.22927258,17.32965851,20,11,3.709810939,-39.22927258
11.85108852,21,11,3.702065224,-39.22927002,16.67556953,21,11,3.702065224,-39.22927002
9.490364075,22,11,3.694319511,-39.22926694,14.64527893,22,11,3.694319511,-39.22926694
7.183871746,23,11,3.686573799,-39.22926335,9.661727905,23,11,3.686573799,-39.22926335
6.153961658,24,11,3.67882809,-39.22925924,8.144937515,24,11,3.67882809,-39.22925924
5.741335392,25,11,3.671082383,-39.22925463,7.626187325,25,11,3.671082383,-39.22925463
5.397562027,26,11,3.663336679,-39.2292495,6.650429726,26,11,3.663336679,-39.2292495
4.743373394,27,11,3.655590978,-39.22924386,4.762704372,27,11,3.655590978,-39.22924386
4.167001247,28,11,3.64784528,-39.2292377,4.996849537,28,11,3.64784528,-39.2292377
3.806202173,29,11,3.640099586,-39.22923103,5.351761818,29,11,3.640099586,-39.22923103
3.333631516,30,11,3.632353895,-39.22922385,5.27657938,30,11,3.632353895,-39.22922385
13.12612534,1,10,3.856989036,-39.23522384,18.53899002,1,10,3.856989036,-39.23522384
12.72999001,2,10,3.849242683,-39.23523102,18.6063385,2,10,3.849242683,-39.23523102
13.64388752,3,10,3.841496327,-39.23523769,19.97468567,3,10,3.841496327,-39.23523769
14.80313873,4,10,3.833749967,-39.23524385,20.90209007,4,10,3.833749967,-39.23524385
13.90980434,5,10,3.826003604,-39.23524949,19.3387413,5,10,3.826003604,-39.23524949
15.60536671,6,10,3.818257238,-39.23525462,19.55239677,6,10,3.818257238,-39.23525462
17.00757217,7,10,3.810510869,-39.23525924,20.26958275,7,10,3.810510869,-39.23525924
16.14856911,8,10,3.802764498,-39.23526334,22.39406776,8,10,3.802764498,-39.23526334
14.51486206,9,10,3.795018125,-39.23526694,22.32130051,9,10,3.795018125,-39.23526694
15.49219036,10,10,3.78727175,-39.23527001,25.5742569,10,10,3.78727175,-39.23527001
17.03347397,11,10,3.779525373,-39.23527258,29.24174881,11,10,3.779525373,-39.23527258
15.43229866,12,10,3.771778995,-39.23527463,22.12029457,12,10,3.771778995,-39.23527463
17.89013481,13,10,3.764032616,-39.23527617,19.58812332,13,10,3.764032616,-39.23527617
19.93732643,14,10,3.756286237,-39.2352772,18.53941727,14,10,3.756286237,-39.2352772
21.81514549,15,10,3.748539857,-39.23527771,20.18364716,15,10,3.748539857,-39.23527771
18.48297119,16,10,3.740793477,-39.23527771,18.79062653,16,10,3.740793477,-39.23527771
14.90771294,17,10,3.733047097,-39.2352772,17.98744965,17,10,3.733047097,-39.2352772
14.31131458,18,10,3.725300717,-39.23527617,17.98386765,18,10,3.725300717,-39.23527617
14.18385029,19,10,3.717554338,-39.23527463,17.60313225,19,10,3.717554338,-39.23527463
12.32032394,20,10,3.70980796,-39.23527258,14.58305454,20,10,3.70980796,-39.23527258
8.358909607,21,10,3.702061583,-39.23527001,11.17995071,21,10,3.702061583,-39.23527001
6.966066837,22,10,3.694315208,-39.23526694,9.807042122,22,10,3.694315208,-39.23526694
6.000525951,23,10,3.686568835,-39.23526334,7.724342346,23,10,3.686568835,-39.23526334
5.807241917,24,10,3.678822464,-39.23525924,7.409622669,24,10,3.678822464,-39.23525924
4.827102661,25,10,3.671076095,-39.23525462,6.179811954,25,10,3.671076095,-39.23525462
4.360040188,26,10,3.663329729,-39.23524949,5.426686764,26,10,3.663329729,-39.23524949
3.779318571,27,10,3.655583366,-39.23524385,5.046126366,27,10,3.655583366,-39.23524385
3.600212812,28,10,3.647837006,-39.23523769,5.338657379,28,10,3.647837006,-39.23523769
2.962013483,29,10,3.64009065,-39.23523102,6.450119972,29,10,3.64009065,-39.23523102
2.814393282,30,10,3.632344298,-39.23522384,5.807374001,30,10,3.632344298,-39.23522384
11.96000099,1,9,3.856998635,-39.24122382,15.88098145,1,9,3.856998635,-39.24122382
10.85788059,2,9,3.84925162,-39.24123101,16.02337265,2,9,3.84925162,-39.24123101
11.8164711,3,9,3.841504602,-39.24123768,17.25136375,3,9,3.841504602,-39.24123768
11.50604534,4,9,3.83375758,-39.24124384,16.72797775,4,9,3.83375758,-39.24124384
12.20729828,5,9,3.826010555,-39.24124948,17.25302505,5,9,3.826010555,-39.24124948
12.72591972,6,9,3.818263527,-39.24125461,16.17700577,6,9,3.818263527,-39.24125461
13.49441147,7,9,3.810516496,-39.24125923,18.28627777,7,9,3.810516496,-39.24125923
12.23935699,8,9,3.802769463,-39.24126334,18.3109436,8,9,3.802769463,-39.24126334
12.60534191,9,9,3.795022428,-39.24126693,19.64752007,9,9,3.795022428,-39.24126693
12.25195217,10,9,3.787275391,-39.24127001,20.76599312,10,9,3.787275391,-39.24127001
13.43250084,11,9,3.779528352,-39.24127258,22.71686745,11,9,3.779528352,-39.24127258
12.53413773,12,9,3.771781312,-39.24127463,18.36119843,12,9,3.771781312,-39.24127463
14.3300705,13,9,3.764034271,-39.24127617,16.88586426,13,9,3.764034271,-39.24127617
14.63105488,14,9,3.75628723,-39.24127719,14.5241785,14,9,3.75628723,-39.24127719
13.41164398,15,9,3.748540188,-39.24127771,13.68060398,15,9,3.748540188,-39.24127771
14.01172543,16,9,3.740793146,-39.24127771,14.93383312,16,9,3.740793146,-39.24127771
13.55533218,17,9,3.733046104,-39.24127719,15.60896492,17,9,3.733046104,-39.24127719
11.50953484,18,9,3.725299062,-39.24127617,13.20262337,18,9,3.725299062,-39.24127617
10.45481396,19,9,3.717552021,-39.24127463,11.04462433,19,9,3.717552021,-39.24127463
9.208294868,20,9,3.709804981,-39.24127258,10.30606937,20,9,3.709804981,-39.24127258
7.668063164,21,9,3.702057942,-39.24127001,9.431026459,21,9,3.702057942,-39.24127001
5.081821918,22,9,3.694310905,-39.24126693,6.380425453,22,9,3.694310905,-39.24126693
4.781508923,23,9,3.68656387,-39.24126334,6.330645084,23,9,3.68656387,-39.24126334
4.6364851,24,9,3.678816837,-39.24125923,6.261029243,24,9,3.678816837,-39.24125923
4.49089241,25,9,3.671069806,-39.24125461,5.964857578,25,9,3.671069806,-39.24125461
3.665506363,26,9,3.663322778,-39.24124948,5.202770233,26,9,3.663322778,-39.24124948
3.453698158,27,9,3.655575753,-39.24124384,5.772201061,27,9,3.655575753,-39.24124384
3.019367218,28,9,3.647828731,-39.24123768,6.659059525,28,9,3.647828731,-39.24123768
2.706687689,29,9,3.640081713,-39.24123101,6.998677254,29,9,3.640081713,-39.24123101
2.685330391,30,9,3.632334699,-39.24122382,4.724606037,30,9,3.632334699,-39.24122382
9.992531776,1,8,3.857008236,-39.24722381,14.05957603,1,8,3.857008236,-39.24722381
9.862286568,2,8,3.849260559,-39.24723099,14.6213522,2,8,3.849260559,-39.24723099
10.18291378,3,8,3.841512879,-39.24723767,14.90030861,3,8,3.841512879,-39.24723767
9.77977562,4,8,3.833765195,-39.24724383,13.62828541,4,8,3.833765195,-39.24724383
10.42158794,5,8,3.826017508,-39.24724947,13.56373119,5,8,3.826017508,-39.24724947
10.96362019,6,8,3.818269817,-39.24725461,14.3591404,6,8,3.818269817,-39.24725461
9.004398346,7,8,3.810522125,-39.24725923,14.49719334,7,8,3.810522125,-39.24725923
9.505706787,8,8,3.802774429,-39.24726333,15.45068741,8,8,3.802774429,-39.24726333
9.720869064,9,8,3.795026732,-39.24726692,16.30682755,9,8,3.795026732,-39.24726692
10.23738384,10,8,3.787279033,-39.24727,17.48684311,10,8,3.787279033,-39.24727
8.674217224,11,8,3.779531332,-39.24727257,12.59383583,11,8,3.779531332,-39.24727257
9.830305099,12,8,3.77178363,-39.24727462,12.06171036,12,8,3.77178363,-39.24727462
10.91600609,13,8,3.764035927,-39.24727616,11.95691109,13,8,3.764035927,-39.24727616
10.13006878,14,8,3.756288223,-39.24727719,10.67600536,14,8,3.756288223,-39.24727719
10.93042564,15,8,3.748540519,-39.2472777,11.02789497,15,8,3.748540519,-39.2472777
11.28635311,16,8,3.740792815,-39.2472777,11.77577305,16,8,3.740792815,-39.2472777
11.03581715,17,8,3.73304511,-39.24727719,11.93498421,17,8,3.73304511,-39.24727719
10.05282307,18,8,3.725297407,-39.24727616,10.28474331,18,8,3.725297407,-39.24727616
8.76094532,19,8,3.717549703,-39.24727462,7.947589874,19,8,3.717549703,-39.24727462
6.93761158,20,8,3.709802001,-39.24727257,7.293819427,20,8,3.709802001,-39.24727257
5.587171078,21,8,3.702054301,-39.24727,6.083478928,21,8,3.702054301,-39.24727
4.853662014,22,8,3.694306601,-39.24726692,6.004456043,22,8,3.694306601,-39.24726692
3.949634552,23,8,3.686558904,-39.24726333,5.776703358,23,8,3.686558904,-39.24726333
3.777580976,24,8,3.678811209,-39.24725923,5.562670231,24,8,3.678811209,-39.24725923
3.476340771,25,8,3.671063516,-39.24725461,5.131398201,25,8,3.671063516,-39.24725461
3.482546806,26,8,3.663315826,-39.24724947,5.135455132,26,8,3.663315826,-39.24724947
3.349055767,27,8,3.655568139,-39.24724383,6.717006683,27,8,3.655568139,-39.24724383
2.913240194,28,8,3.647820455,-39.24723767,6.842415333,28,8,3.647820455,-39.24723767
2.374771118,29,8,3.640072774,-39.24723099,6.067388535,29,8,3.640072774,-39.24723099
2.390697956,30,8,3.632325098,-39.24722381,4.776592255,30,8,3.632325098,-39.24722381
