F12,x,y,RA,DEC,F22,x1,y1,RA1,DEC1
433.0759888,16,20,3.742516364,-39.18727776,128.0563507,16,20,3.742516364,-39.18727776
435.8245239,17,20,3.73821576,-39.1872776,128.1676178,17,20,3.73821576,-39.1872776
438.1759644,18,20,3.733915156,-39.18727728,128.3046265,18,20,3.733915156,-39.18727728
438.4793091,19,20,3.729614551,-39.18727681,128.3929596,19,20,3.729614551,-39.18727681
438.7851257,20,20,3.725313947,-39.18727618,128.5213318,20,20,3.725313947,-39.18727618
442.0722656,21,20,3.721013343,-39.18727539,128.8000183,21,20,3.721013343,-39.18727539
450.8403625,22,20,3.71671274,-39.18727444,129.254776,22,20,3.71671274,-39.18727444
452.9583435,23,20,3.712412136,-39.18727333,129.2961121,23,20,3.712412136,-39.18727333
450.0489197,24,20,3.708111533,-39.18727207,128.9273376,24,20,3.708111533,-39.18727207
450.6372375,25,20,3.703810931,-39.18727064,128.9075165,25,20,3.703810931,-39.18727064
448.2171326,26,20,3.699510329,-39.18726906,128.9690704,26,20,3.699510329,-39.18726906
445.6148071,27,20,3.695209727,-39.18726732,128.9856873,27,20,3.695209727,-39.18726732
449.2718506,28,20,3.690909126,-39.18726543,129.1276855,28,20,3.690909126,-39.18726543
442.6910095,29,20,3.686608526,-39.18726337,128.690979,29,20,3.686608526,-39.18726337
434.460022,30,20,3.682307926,-39.18726116,128.0115662,30,20,3.682307926,-39.18726116
426.2657471,1,19,3.807028366,-39.19059449,127.3793716,1,19,3.807028366,-39.19059449
425.9945984,2,19,3.802727562,-39.1905967,127.3942871,2,19,3.802727562,-39.1905967
425.766449,3,19,3.798426758,-39.19059876,127.4773254,3,19,3.798426758,-39.19059876
425.3452454,4,19,3.794125953,-39.19060066,127.4357071,4,19,3.794125953,-39.19060066
426.4673767,5,19,3.789825147,-39.1906024,127.411171,5,19,3.789825147,-39.1906024
426.854126,6,19,3.785524341,-39.19060398,127.4258881,6,19,3.785524341,-39.19060398
428.1646729,7,19,3.781223534,-39.1906054,127.4610901,7,19,3.781223534,-39.1906054
428.4024963,8,19,3.776922727,-39.19060666,127.5562439,8,19,3.776922727,-39.19060666
428.9021606,9,19,3.77262192,-39.19060777,127.5628586,9,19,3.77262192,-39.19060777
429.9926453,10,19,3.768321112,-39.19060872,127.6182785,10,19,3.768321112,-39.19060872
429.291626,11,19,3.764020304,-39.19060951,127.7194519,11,19,3.764020304,-39.19060951
429.760498,12,19,3.759719496,-39.19061014,127.8958817,12,19,3.759719496,-39.19061014
432.0766602,13,19,3.755418688,-39.19061062,128.0944519,13,19,3.755418688,-39.19061062
434.6463318,14,19,3.751117879,-39.19061093,128.2830963,14,19,3.751117879,-39.19061093
437.2015991,15,19,3.746817071,-39.19061109,128.4256592,15,19,3.746817071,-39.19061109
437.4683533,16,19,3.742516262,-39.19061109,128.5600739,16,19,3.742516262,-39.19061109
438.9684753,17,19,3.738215454,-39.19061093,128.708252,17,19,3.738215454,-39.19061093
442.2850647,18,19,3.733914645,-39.19061062,129.1885986,18,19,3.733914645,-39.19061062
445.929657,19,19,3.729613837,-39.19061014,129.5940399,19,19,3.729613837,-39.19061014
447.7822266,20,19,3.725313029,-39.19060951,129.6446533,20,19,3.725313029,-39.19060951
450.5098877,21,19,3.721012221,-39.19060872,129.8201141,21,19,3.721012221,-39.19060872
463.3335571,22,19,3.716711413,-39.19060777,130.3413696,22,19,3.716711413,-39.19060777
461.4828796,23,19,3.712410606,-39.19060666,129.9082031,23,19,3.712410606,-39.19060666
457.6880188,24,19,3.708109799,-39.1906054,129.2796936,24,19,3.708109799,-39.1906054
458.4097595,25,19,3.703808992,-39.19060398,129.122345,25,19,3.703808992,-39.19060398
456.7890015,26,19,3.699508186,-39.1906024,129.3504639,26,19,3.699508186,-39.1906024
452.4312134,27,19,3.695207381,-39.19060066,129.2025452,27,19,3.695207381,-39.19060066
450.9378052,28,19,3.690906576,-39.19059876,128.9703979,28,19,3.690906576,-39.19059876
441.3642273,29,19,3.686605771,-39.1905967,128.4891052,29,19,3.686605771,-39.1905967
435.7435913,30,19,3.682304967,-39.19059449,127.9653473,30,19,3.682304967,-39.19059449
426.6917725,1,18,3.807031325,-39.19392782,127.5081787,1,18,3.807031325,-39.19392782
429.3447266,2,18,3.802730317,-39.19393004,127.6315155,2,18,3.802730317,-39.19393004
434.4238892,3,18,3.798429308,-39.19393209,127.7246399,3,18,3.798429308,-39.19393209
428.0480652,4,18,3.794128299,-39.19393399,127.5121613,4,18,3.794128299,-39.19393399
427.0435791,5,18,3.78982729,-39.19393573,127.5368118,5,18,3.78982729,-39.19393573
428.4449463,6,18,3.785526279,-39.19393731,127.5729599,6,18,3.785526279,-39.19393731
429.1998901,7,18,3.781225269,-39.19393873,127.6188507,7,18,3.781225269,-39.19393873
429.2611389,8,18,3.776924258,-39.19394,127.6137848,8,18,3.776924258,-39.19394
430.3320007,9,18,3.772623246,-39.1939411,127.6691818,9,18,3.772623246,-39.1939411
430.4683228,10,18,3.768322235,-39.19394205,127.7985916,10,18,3.768322235,-39.19394205
430.9025879,11,18,3.764021223,-39.19394284,127.9606705,11,18,3.764021223,-39.19394284
433.3679504,12,18,3.75972021,-39.19394348,128.1768188,12,18,3.75972021,-39.19394348
436.4043274,13,18,3.755419198,-39.19394395,128.5371704,13,18,3.755419198,-39.19394395
440.6180725,14,18,3.751118186,-39.19394427,128.968689,14,18,3.751118186,-39.19394427
444.3506775,15,18,3.746817173,-39.19394442,129.1801453,15,18,3.746817173,-39.19394442
444.2593079,16,18,3.74251616,-39.19394442,129.4957275,16,18,3.74251616,-39.19394442
445.5761719,17,18,3.738215148,-39.19394427,130.238205,17,18,3.738215148,-39.19394427
459.9224243,18,18,3.733914135,-39.19394395,131.8096924,18,18,3.733914135,-39.19394395
473.2402954,19,18,3.729613123,-39.19394348,132.8244019,19,18,3.729613123,-39.19394348
462.3440552,20,18,3.725312111,-39.19394284,132.0995636,20,18,3.725312111,-39.19394284
463.3564148,21,18,3.721011099,-39.19394205,131.551712,21,18,3.721011099,-39.19394205
471.8809814,22,18,3.716710087,-39.1939411,131.1259918,22,18,3.716710087,-39.1939411
468.8753052,23,18,3.712409076,-39.19394,130.2306061,23,18,3.712409076,-39.19394
467.1739197,24,18,3.708108064,-39.19393873,129.5974121,24,18,3.708108064,-39.19393873
459.6500854,25,18,3.703807054,-39.19393731,129.0717468,25,18,3.703807054,-39.19393731
452.4875793,26,18,3.699506044,-39.19393573,129.1404114,26,18,3.699506044,-39.19393573
449.6236877,27,18,3.695205034,-39.19393399,128.9083557,27,18,3.695205034,-39.19393399
448.2572937,28,18,3.690904025,-39.19393209,128.5439911,28,18,3.690904025,-39.19393209
439.9510193,29,18,3.686603016,-39.19393004,128.2225952,29,18,3.686603016,-39.19393004
433.7940369,30,18,3.682302009,-39.19392782,127.903511,30,18,3.682302009,-39.19392782
427.748291,1,17,3.807034284,-39.19726115,127.6578751,1,17,3.807034284,-39.19726115
430.6598511,2,17,3.802733072,-39.19726337,127.7701645,2,17,3.802733072,-39.19726337
433.0376282,3,17,3.798431859,-39.19726542,127.732666,3,17,3.798431859,-39.19726542
429.4830627,4,17,3.794130646,-39.19726732,127.630806,4,17,3.794130646,-39.19726732
430.0317078,5,17,3.789829432,-39.19726906,127.7094727,5,17,3.789829432,-39.19726906
430.4658203,6,17,3.785528218,-39.19727064,127.6758347,6,17,3.785528218,-39.19727064
430.5775146,7,17,3.781227004,-39.19727206,127.7210236,7,17,3.781227004,-39.19727206
430.8250122,8,17,3.776925788,-39.19727333,127.8176422,8,17,3.776925788,-39.19727333
431.9616699,9,17,3.772624573,-39.19727444,127.9011688,9,17,3.772624573,-39.19727444
431.7109985,10,17,3.768323357,-39.19727539,128.0400543,10,17,3.768323357,-39.19727539
432.5784912,11,17,3.764022141,-39.19727618,128.3089905,11,17,3.764022141,-39.19727618
437.8942871,12,17,3.759720925,-39.19727681,128.6692657,12,17,3.759720925,-39.19727681
443.5249634,13,17,3.755419708,-39.19727728,129.2686768,13,17,3.755419708,-39.19727728
450.3497009,14,17,3.751118492,-39.1972776,130.0408783,14,17,3.751118492,-39.1972776
451.5106812,15,17,3.746817275,-39.19727776,130.9627838,15,17,3.746817275,-39.19727776
454.4160156,16,17,3.742516058,-39.19727776,132.124054,16,17,3.742516058,-39.19727776
462.45047,17,17,3.738214842,-39.1972776,133.6240997,17,17,3.738214842,-39.1972776
506.8956909,18,17,3.733913625,-39.19727728,137.1123657,18,17,3.733913625,-39.19727728
533.3053589,19,17,3.729612409,-39.19727681,138.2236176,19,17,3.729612409,-39.19727681
492.6941528,20,17,3.725311192,-39.19727618,135.6237183,20,17,3.725311192,-39.19727618
493.5597534,21,17,3.721009976,-39.19727539,133.9351349,21,17,3.721009976,-39.19727539
488.9462585,22,17,3.71670876,-39.19727444,131.9466248,22,17,3.71670876,-39.19727444
466.5149841,23,17,3.712407545,-39.19727333,130.0640259,23,17,3.712407545,-39.19727333
465.4573975,24,17,3.70810633,-39.19727206,129.4060059,24,17,3.70810633,-39.19727206
449.0630493,25,17,3.703805115,-39.19727064,128.7427216,25,17,3.703805115,-39.19727064
439.2445984,26,17,3.699503901,-39.19726906,128.3357086,26,17,3.699503901,-39.19726906
435.526001,27,17,3.695202687,-39.19726732,128.0879059,27,17,3.695202687,-39.19726732
435.3227844,28,17,3.690901474,-39.19726542,128.0522766,28,17,3.690901474,-39.19726542
434.2194519,29,17,3.686600261,-39.19726337,128.0240784,29,17,3.686600261,-39.19726337
433.1394043,30,17,3.682299049,-39.19726115,127.8346863,30,17,3.682299049,-39.19726115
430.8471985,1,16,3.807037243,-39.20059448,127.7103653,1,16,3.807037243,-39.20059448
430.3463745,2,16,3.802735827,-39.2005967,127.8495026,2,16,3.802735827,-39.2005967
430.061615,3,16,3.798434411,-39.20059875,127.8792114,3,16,3.798434411,-39.20059875
434.0151062,4,16,3.794132993,-39.20060065,127.9593506,4,16,3.794132993,-39.20060065
431.5308228,5,16,3.789831576,-39.20060239,127.9150543,5,16,3.789831576,-39.20060239
432.2505798,6,16,3.785530157,-39.20060397,127.8509369,6,16,3.785530157,-39.20060397
432.3121338,7,16,3.781228738,-39.2006054,127.8866425,7,16,3.781228738,-39.2006054
433.4104309,8,16,3.776927319,-39.20060666,128.0192719,8,16,3.776927319,-39.20060666
434.8386536,9,16,3.7726259,-39.20060777,128.194397,9,16,3.7726259,-39.20060777
435.1947327,10,16,3.76832448,-39.20060872,128.3808289,10,16,3.76832448,-39.20060872
437.4335327,11,16,3.764023059,-39.20060951,128.7062836,11,16,3.764023059,-39.20060951
442.2129211,12,16,3.759721639,-39.20061014,129.4775085,12,16,3.759721639,-39.20061014
454.4062805,13,16,3.755420218,-39.20061062,131.0444336,13,16,3.755420218,-39.20061062
473.4408875,14,16,3.751118798,-39.20061093,133.4627533,14,16,3.751118798,-39.20061093
494.8721924,15,16,3.746817377,-39.20061109,136.4551849,15,16,3.746817377,-39.20061109
513.7941284,16,16,3.742515956,-39.20061109,140.3407593,16,16,3.742515956,-39.20061109
525.1879883,17,16,3.738214536,-39.20061093,141.7160645,17,16,3.738214536,-39.20061093
573.305603,18,16,3.733913115,-39.20061062,143.3464203,18,16,3.733913115,-39.20061062
600.8339233,19,16,3.729611694,-39.20061014,143.9856567,19,16,3.729611694,-39.20061014
511.9316406,20,16,3.725310274,-39.20060951,136.9285278,20,16,3.725310274,-39.20060951
475.6694946,21,16,3.721008854,-39.20060872,133.0649109,21,16,3.721008854,-39.20060872
458.1235962,22,16,3.716707434,-39.20060777,130.6682281,22,16,3.716707434,-39.20060777
447.2371826,23,16,3.712406014,-39.20060666,129.3951111,23,16,3.712406014,-39.20060666
446.2284241,24,16,3.708104595,-39.2006054,128.7910461,24,16,3.708104595,-39.2006054
439.8593445,25,16,3.703803176,-39.20060397,128.3174133,25,16,3.703803176,-39.20060397
434.3382263,26,16,3.699501758,-39.20060239,128.0292053,26,16,3.699501758,-39.20060239
431.3781128,27,16,3.69520034,-39.20060065,127.8172913,27,16,3.69520034,-39.20060065
430.6783752,28,16,3.690898923,-39.20059875,127.7861481,28,16,3.690898923,-39.20059875
430.0409241,29,16,3.686597506,-39.2005967,127.7701035,29,16,3.686597506,-39.2005967
432.1920166,30,16,3.68229609,-39.20059448,127.8182526,30,16,3.68229609,-39.20059448
431.2630005,1,15,3.807040203,-39.20392782,128.0082397,1,15,3.807040203,-39.20392782
431.8224487,2,15,3.802738583,-39.20393003,128.0325317,2,15,3.802738583,-39.20393003
434.2987366,3,15,3.798436962,-39.20393209,128.1373749,3,15,3.798436962,-39.20393209
442.9882813,4,15,3.794135341,-39.20393398,128.4307098,4,15,3.794135341,-39.20393398
437.6096191,5,15,3.789833719,-39.20393572,128.1494904,5,15,3.789833719,-39.20393572
435.3059998,6,15,3.785532096,-39.20393731,128.035614,6,15,3.785532096,-39.20393731
433.6005249,7,15,3.781230473,-39.20393873,127.9687958,7,15,3.781230473,-39.20393873
435.3949585,8,15,3.77692885,-39.20394,128.2295837,8,15,3.77692885,-39.20394
436.3108826,9,15,3.772627226,-39.2039411,128.4583435,9,15,3.772627226,-39.2039411
438.6903076,10,15,3.768325602,-39.20394205,128.706604,10,15,3.768325602,-39.20394205
445.5039063,11,15,3.764023978,-39.20394284,129.4880371,11,15,3.764023978,-39.20394284
457.6148376,12,15,3.759722353,-39.20394348,131.8570099,12,15,3.759722353,-39.20394348
481.0687866,13,15,3.755420729,-39.20394395,135.8089294,13,15,3.755420729,-39.20394395
515.829895,14,15,3.751119104,-39.20394427,141.0068817,14,15,3.751119104,-39.20394427
573.6464844,15,15,3.746817479,-39.20394442,147.4221802,15,15,3.746817479,-39.20394442
644.0988159,16,15,3.742515854,-39.20394442,154.7117767,16,15,3.742515854,-39.20394442
653.3557739,17,15,3.738214229,-39.20394427,155.1783142,17,15,3.738214229,-39.20394427
552.9970703,18,15,3.733912605,-39.20394395,145.6518097,18,15,3.733912605,-39.20394395
521.4815063,19,15,3.72961098,-39.20394348,139.313797,19,15,3.72961098,-39.20394348
478.250885,20,15,3.725309355,-39.20394284,134.0291595,20,15,3.725309355,-39.20394284
452.5580139,21,15,3.721007731,-39.20394205,130.9163055,21,15,3.721007731,-39.20394205
441.5785828,22,15,3.716706107,-39.2039411,129.3790588,22,15,3.716706107,-39.2039411
439.1192322,23,15,3.712404483,-39.20394,128.7769928,23,15,3.712404483,-39.20394
436.9500122,24,15,3.70810286,-39.20393873,128.3722839,24,15,3.70810286,-39.20393873
435.8783569,25,15,3.703801237,-39.20393731,128.0144196,25,15,3.703801237,-39.20393731
432.313385,26,15,3.699499615,-39.20393572,127.8681183,26,15,3.699499615,-39.20393572
430.8343811,27,15,3.695197993,-39.20393398,127.7310715,27,15,3.695197993,-39.20393398
431.4936523,28,15,3.690896371,-39.20393209,127.7917099,28,15,3.690896371,-39.20393209
431.413269,29,15,3.68659475,-39.20393003,127.7568665,29,15,3.68659475,-39.20393003
432.5024414,30,15,3.68229313,-39.20392782,127.81073,30,15,3.68229313,-39.20392782
433.9721375,1,14,3.807043163,-39.20726115,128.9902649,1,14,3.807043163,-39.20726115
431.2403564,2,14,3.802741339,-39.20726336,128.5935669,2,14,3.802741339,-39.20726336
433.5620117,3,14,3.798439514,-39.20726542,128.2616577,3,14,3.798439514,-39.20726542
440.0404053,4,14,3.794137688,-39.20726732,128.3420715,4,14,3.794137688,-39.20726732
436.6363525,5,14,3.789835862,-39.20726906,128.2565002,5,14,3.789835862,-39.20726906
434.1594543,6,14,3.785534036,-39.20727064,128.0412292,6,14,3.785534036,-39.20727064
433.9614563,7,14,3.781232209,-39.20727206,128.0988617,7,14,3.781232209,-39.20727206
436.6582947,8,14,3.776930381,-39.20727333,128.3488922,8,14,3.776930381,-39.20727333
442.0857544,9,14,3.772628553,-39.20727444,128.7339478,9,14,3.772628553,-39.20727444
446.4182129,10,14,3.768326725,-39.20727538,129.1694489,10,14,3.768326725,-39.20727538
451.0831299,11,14,3.764024897,-39.20727618,130.5326233,11,14,3.764024897,-39.20727618
467.9430237,12,14,3.759723068,-39.20727681,135.6173859,12,14,3.759723068,-39.20727681
536.4051514,13,14,3.755421239,-39.20727728,144.9658508,13,14,3.755421239,-39.20727728
582.3255615,14,14,3.75111941,-39.2072776,151.4978027,14,14,3.75111941,-39.2072776
601.9608765,15,14,3.746817581,-39.20727776,154.0288086,15,14,3.746817581,-39.20727776
699.7323608,16,14,3.742515752,-39.20727776,166.3269958,16,14,3.742515752,-39.20727776
705.2015381,17,14,3.738213923,-39.2072776,165.7444763,17,14,3.738213923,-39.2072776
502.9924316,18,14,3.733912094,-39.20727728,142.2936707,18,14,3.733912094,-39.20727728
461.5562134,19,14,3.729610265,-39.20727681,133.5365295,19,14,3.729610265,-39.20727681
449.9811096,20,14,3.725308437,-39.20727618,130.4840546,20,14,3.725308437,-39.20727618
441.6369934,21,14,3.721006608,-39.20727538,129.3135986,21,14,3.721006608,-39.20727538
438.3526917,22,14,3.71670478,-39.20727444,128.9434357,22,14,3.71670478,-39.20727444
440.2857361,23,14,3.712402952,-39.20727333,128.7077942,23,14,3.712402952,-39.20727333
434.8772888,24,14,3.708101125,-39.20727206,128.2187805,24,14,3.708101125,-39.20727206
433.4029846,25,14,3.703799298,-39.20727064,128.0382996,25,14,3.703799298,-39.20727064
432.7256165,26,14,3.699497471,-39.20726906,127.8286133,26,14,3.699497471,-39.20726906
432.866272,27,14,3.695195645,-39.20726732,127.8468323,27,14,3.695195645,-39.20726732
431.8297729,28,14,3.690893819,-39.20726542,127.8714142,28,14,3.690893819,-39.20726542
431.7223816,29,14,3.686591995,-39.20726336,127.8342514,29,14,3.686591995,-39.20726336
431.9320984,30,14,3.68229017,-39.20726115,127.7966003,30,14,3.68229017,-39.20726115
451.4200439,1,13,3.807046123,-39.21059448,131.187973,1,13,3.807046123,-39.21059448
436.2764587,2,13,3.802744095,-39.21059669,129.5974274,2,13,3.802744095,-39.21059669
437.282135,3,13,3.798442066,-39.21059875,128.6803894,3,13,3.798442066,-39.21059875
441.3168945,4,13,3.794140036,-39.21060065,128.5271454,4,13,3.794140036,-39.21060065
438.7015076,5,13,3.789838006,-39.21060239,128.3056793,5,13,3.789838006,-39.21060239
434.8710632,6,13,3.785535975,-39.21060397,128.0606079,6,13,3.785535975,-39.21060397
435.1703796,7,13,3.781233944,-39.2106054,128.0931854,7,13,3.781233944,-39.2106054
436.4728699,8,13,3.776931912,-39.21060666,128.3183746,8,13,3.776931912,-39.21060666
440.3997192,9,13,3.77262988,-39.21060777,128.6726074,9,13,3.77262988,-39.21060777
446.8213806,10,13,3.768327848,-39.21060872,129.2877197,10,13,3.768327848,-39.21060872
449.676178,11,13,3.764025815,-39.21060951,131.0823364,11,13,3.764025815,-39.21060951
478.192688,12,13,3.759723782,-39.21061014,137.6417389,12,13,3.759723782,-39.21061014
586.7664795,13,13,3.75542175,-39.21061062,151.7037811,13,13,3.75542175,-39.21061062
615.1748657,14,13,3.751119716,-39.21061093,155.6476746,14,13,3.751119716,-39.21061093
594.4472656,15,13,3.746817683,-39.21061109,153.0260773,15,13,3.746817683,-39.21061109
562.5074463,16,13,3.74251565,-39.21061109,150.2206726,16,13,3.74251565,-39.21061109
519.8728638,17,13,3.738213617,-39.21061093,145.8237,17,13,3.738213617,-39.21061093
460.611145,18,13,3.733911584,-39.21061062,136.6801605,18,13,3.733911584,-39.21061062
445.3170166,19,13,3.729609551,-39.21061014,130.6461182,19,13,3.729609551,-39.21061014
440.8626709,20,13,3.725307518,-39.21060951,129.0872498,20,13,3.725307518,-39.21060951
436.9761353,21,13,3.721005485,-39.21060872,128.6059113,21,13,3.721005485,-39.21060872
435.5897827,22,13,3.716703453,-39.21060777,128.4542847,22,13,3.716703453,-39.21060777
435.5394592,23,13,3.712401421,-39.21060666,128.2502289,23,13,3.712401421,-39.21060666
434.1607361,24,13,3.708099389,-39.2106054,128.0768738,24,13,3.708099389,-39.2106054
433.553894,25,13,3.703797358,-39.21060397,127.9425049,25,13,3.703797358,-39.21060397
433.7809753,26,13,3.699495328,-39.21060239,127.8348236,26,13,3.699495328,-39.21060239
434.5788574,27,13,3.695193297,-39.21060065,127.8754349,27,13,3.695193297,-39.21060065
433.1956482,28,13,3.690891268,-39.21059875,127.9448776,28,13,3.690891268,-39.21059875
431.6837463,29,13,3.686589238,-39.21059669,127.8386002,29,13,3.686589238,-39.21059669
429.5368042,30,13,3.68228721,-39.21059448,127.6557999,30,13,3.68228721,-39.21059448
475.2556458,1,12,3.807049084,-39.21392781,132.8511658,1,12,3.807049084,-39.21392781
442.2261353,2,12,3.802746851,-39.21393002,129.9419556,2,12,3.802746851,-39.21393002
441.4411011,3,12,3.798444618,-39.21393208,128.8388824,3,12,3.798444618,-39.21393208
441.330658,4,12,3.794142384,-39.21393398,128.627655,4,12,3.794142384,-39.21393398
439.6025696,5,12,3.78984015,-39.21393572,128.5216064,5,12,3.78984015,-39.21393572
435.2042236,6,12,3.785537915,-39.2139373,128.1618805,6,12,3.785537915,-39.2139373
434.5744629,7,12,3.781235679,-39.21393873,128.0762939,7,12,3.781235679,-39.21393873
435.7731018,8,12,3.776933444,-39.21393999,128.1233521,8,12,3.776933444,-39.21393999
438.0732727,9,12,3.772631207,-39.2139411,128.4578247,9,12,3.772631207,-39.2139411
444.1494751,10,12,3.768328971,-39.21394205,129.0147705,10,12,3.768328971,-39.21394205
450.0876465,11,12,3.764026734,-39.21394284,130.6866455,11,12,3.764026734,-39.21394284
476.4369812,12,12,3.759724497,-39.21394348,136.1434326,12,12,3.759724497,-39.21394348
531.7192993,13,12,3.75542226,-39.21394395,143.5020599,13,12,3.75542226,-39.21394395
547.1534424,14,12,3.751120023,-39.21394427,145.2176056,14,12,3.751120023,-39.21394427
541.7429199,15,12,3.746817785,-39.21394442,144.1671753,15,12,3.746817785,-39.21394442
482.6612854,16,12,3.742515548,-39.21394442,137.6200867,16,12,3.742515548,-39.21394442
451.3389282,17,12,3.738213311,-39.21394427,133.867157,17,12,3.738213311,-39.21394427
439.8040466,18,12,3.733911073,-39.21394395,130.4792633,18,12,3.733911073,-39.21394395
435.3423462,19,12,3.729608836,-39.21394348,128.9421997,19,12,3.729608836,-39.21394348
434.0452271,20,12,3.725306599,-39.21394284,128.3846436,20,12,3.725306599,-39.21394284
432.1717529,21,12,3.721004362,-39.21394205,128.2343597,21,12,3.721004362,-39.21394205
432.163269,22,12,3.716702126,-39.2139411,128.0940552,22,12,3.716702126,-39.2139411
431.8999634,23,12,3.71239989,-39.21393999,127.9641266,23,12,3.71239989,-39.21393999
432.2572632,24,12,3.708097654,-39.21393873,127.8774719,24,12,3.708097654,-39.21393873
431.4370422,25,12,3.703795419,-39.2139373,127.7285538,25,12,3.703795419,-39.2139373
430.6671448,26,12,3.699493184,-39.21393572,127.7304916,26,12,3.699493184,-39.21393572
430.6433716,27,12,3.695190949,-39.21393398,127.7638702,27,12,3.695190949,-39.21393398
429.9847412,28,12,3.690888715,-39.21393208,127.7809296,28,12,3.690888715,-39.21393208
429.2735596,29,12,3.686586482,-39.21393002,127.6910248,29,12,3.686586482,-39.21393002
427.452179,30,12,3.682284249,-39.21392781,127.5184784,30,12,3.682284249,-39.21392781
442.2049255,1,11,3.807052045,-39.21726114,129.7280426,1,11,3.807052045,-39.21726114
437.2070618,2,11,3.802749608,-39.21726336,129.0920105,2,11,3.802749608,-39.21726336
436.8955383,3,11,3.79844717,-39.21726541,128.5097961,3,11,3.79844717,-39.21726541
439.2295532,4,11,3.794144732,-39.21726731,128.6290894,4,11,3.794144732,-39.21726731
442.8030701,5,11,3.789842294,-39.21726905,128.7301178,5,11,3.789842294,-39.21726905
434.62146,6,11,3.785539855,-39.21727064,128.2295837,6,11,3.785539855,-39.21727064
433.5725403,7,11,3.781237415,-39.21727206,127.9672546,7,11,3.781237415,-39.21727206
434.2472839,8,11,3.776934975,-39.21727333,128.0167389,8,11,3.776934975,-39.21727333
436.1945801,9,11,3.772632535,-39.21727443,128.2748566,9,11,3.772632535,-39.21727443
441.6287842,10,11,3.768330094,-39.21727538,128.684906,10,11,3.768330094,-39.21727538
446.5761414,11,11,3.764027653,-39.21727618,129.6487122,11,11,3.764027653,-39.21727618
463.0251465,12,11,3.759725212,-39.21727681,131.9419861,12,11,3.759725212,-39.21727681
474.2870483,13,11,3.75542277,-39.21727728,134.4657593,13,11,3.75542277,-39.21727728
468.4674377,14,11,3.751120329,-39.2172776,134.9674072,14,11,3.751120329,-39.2172776
461.3712158,15,11,3.746817887,-39.21727776,133.3848419,15,11,3.746817887,-39.21727776
449.2830505,16,11,3.742515446,-39.21727776,131.2480164,16,11,3.742515446,-39.21727776
438.3054504,17,11,3.738213004,-39.2172776,129.6310425,17,11,3.738213004,-39.2172776
434.1314392,18,11,3.733910563,-39.21727728,128.6621857,18,11,3.733910563,-39.21727728
431.241333,19,11,3.729608122,-39.21727681,128.2696838,19,11,3.729608122,-39.21727681
430.1620483,20,11,3.72530568,-39.21727618,127.9836349,20,11,3.72530568,-39.21727618
430.2562256,21,11,3.721003239,-39.21727538,127.9099884,21,11,3.721003239,-39.21727538
430.2191467,22,11,3.716700799,-39.21727443,127.8730698,22,11,3.716700799,-39.21727443
429.5210571,23,11,3.712398358,-39.21727333,127.7914276,23,11,3.712398358,-39.21727333
429.7473755,24,11,3.708095918,-39.21727206,127.6621857,24,11,3.708095918,-39.21727206
429.0975342,25,11,3.703793479,-39.21727064,127.5604401,25,11,3.703793479,-39.21727064
428.3267212,26,11,3.69949104,-39.21726905,127.5297012,26,11,3.69949104,-39.21726905
428.0890198,27,11,3.695188601,-39.21726731,127.5485153,27,11,3.695188601,-39.21726731
427.4342041,28,11,3.690886163,-39.21726541,127.531189,28,11,3.690886163,-39.21726541
426.9418945,29,11,3.686583725,-39.21726336,127.4558716,29,11,3.686583725,-39.21726336
425.708313,30,11,3.682281289,-39.21726114,127.4306564,30,11,3.682281289,-39.21726114
437.1410522,1,10,3.807055006,-39.22059447,128.7860565,1,10,3.807055006,-39.22059447
437.6833191,2,10,3.802752365,-39.22059669,128.4872284,2,10,3.802752365,-39.22059669
435.8998718,3,10,3.798449723,-39.22059875,128.2781372,3,10,3.798449723,-39.22059875
439.5007629,4,10,3.794147081,-39.22060064,128.5582581,4,10,3.794147081,-39.22060064
442.348114,5,10,3.789844438,-39.22060239,128.687439,5,10,3.789844438,-39.22060239
433.4998474,6,10,3.785541795,-39.22060397,128.1219788,6,10,3.785541795,-39.22060397
432.895874,7,10,3.781239151,-39.22060539,127.9004517,7,10,3.781239151,-39.22060539
433.1472473,8,10,3.776936507,-39.22060666,127.9418945,8,10,3.776936507,-39.22060666
434.007019,9,10,3.772633862,-39.22060777,128.1002197,9,10,3.772633862,-39.22060777
436.6070557,10,10,3.768331217,-39.22060872,128.3601685,10,10,3.768331217,-39.22060872
442.9103088,11,10,3.764028572,-39.22060951,128.9834595,11,10,3.764028572,-39.22060951
449.7802124,12,10,3.759725927,-39.22061014,129.8604736,12,10,3.759725927,-39.22061014
451.9607849,13,10,3.755423281,-39.22061062,130.6368713,13,10,3.755423281,-39.22061062
446.0443115,14,10,3.751120635,-39.22061093,130.4855957,14,10,3.751120635,-39.22061093
439.8662415,15,10,3.74681799,-39.22061109,129.8153992,15,10,3.74681799,-39.22061109
435.8121643,16,10,3.742515344,-39.22061109,128.883606,16,10,3.742515344,-39.22061109
433.5815125,17,10,3.738212698,-39.22061093,128.4371643,17,10,3.738212698,-39.22061093
432.2923279,18,10,3.733910052,-39.22061062,128.1515198,18,10,3.733910052,-39.22061062
429.8667603,19,10,3.729607407,-39.22061014,127.9490662,19,10,3.729607407,-39.22061014
429.2424316,20,10,3.725304761,-39.22060951,127.8360825,20,10,3.725304761,-39.22060951
